chr,start,mappability,gc_content,end,sample_H,sample_I,sample_J
NC_053025.1,225900000,0.967237,0.533777,226200000,21373,20339,20382
NC_053025.1,226200000,0.964818,0.540707,226500000,21114,20704,20647
NC_053025.1,226500000,0.939877,0.53707,226800000,20736,19871,19645
NC_053025.1,226800000,0.92716,0.53338,227100000,21022,20794,20342
NC_053025.1,227100000,0.853591,0.547153,227400000,19052,18567,18242
NC_053025.1,227400000,0.837383,0.54672,227700000,18594,17974,17995
NC_053025.1,227700000,0.894706,0.523813,228000000,18114,17474,17156
NC_053025.1,228000000,0.807756,0.52766,228300000,18909,17551,17196
NC_053025.1,228300000,0.853761,0.527723,228600000,17624,16998,16734
NC_053025.1,228600000,0.958502,0.53387,228900000,20265,19499,19000
NC_053025.1,228900000,0.924912,0.53151,229200000,22475,21281,20957
NC_053025.1,229200000,0.914404,0.553517,229500000,20560,19800,19509
NC_053025.1,229500000,0.937728,0.533613,229800000,17865,17535,17340
NC_053025.1,229800000,0.96551,0.528143,230100000,20956,20567,19635
NC_053025.1,230100000,0.969967,0.54236,230400000,20443,20013,19507
NC_053025.1,230400000,0.842385,0.528217,230700000,19869,19342,18960
NC_053025.1,230700000,0.667708,0.52041,231000000,20911,19160,19353
NC_053025.1,231000000,0.646297,0.520533,231300000,18561,14326,17120
NC_053025.1,231300000,0.558046,0.546597,231600000,22221,17494,18559
NC_053025.1,231600000,0.984733,0.52757,231900000,20017,19798,19190
NC_053025.1,231900000,0.953143,0.541617,232200000,19318,18828,18411
NC_053025.1,232200000,0.950454,0.51179,232500000,18996,18624,17972
NC_053025.1,232500000,0.986425,0.514007,232800000,20941,20574,19997
NC_053025.1,232800000,0.924952,0.54346,233100000,19632,19100,18692
NC_053025.1,233100000,0.603732,0.537987,233400000,12860,12501,12466
NC_053025.1,233400000,0.975519,0.539753,233700000,19343,19106,18441
NC_053025.1,233700000,0.958459,0.53937,234000000,20004,19392,19093
NC_053025.1,234000000,0.788317,0.511563,234300000,16051,15587,15582
NC_053025.1,234300000,0.731407,0.529913,234600000,18948,18233,17723
NC_053025.1,234600000,0.915299,0.549653,234900000,24192,22489,22898
NC_053025.1,234900000,0.766887,0.529617,235200000,18330,17704,16820
NC_053025.1,235200000,0.934653,0.541447,235500000,21536,20656,20315
NC_053025.1,235500000,0.95961,0.527507,235800000,20680,20119,19977
NC_053025.1,235800000,0.98346,0.524427,236100000,18936,18741,18262
NC_053025.1,236100000,0.914666,0.541297,236400000,20799,20286,19718
NC_053025.1,236400000,0.726939,0.52221,236700000,16879,16551,16072
NC_053025.1,236700000,0.87353,0.53831,237000000,23880,23218,22566
NC_053025.1,237000000,0.751196,0.530383,237300000,15514,15063,15021
NC_053025.1,237300000,0.964672,0.52418,237600000,19288,19112,18423
NC_053025.1,237600000,0.653326,0.533467,237900000,14128,13255,13276
NC_053025.1,237900000,0.727109,0.530447,238200000,17568,16945,16686
NC_053025.1,238200000,0.643681,0.539043,238500000,15352,14462,14486
NC_053025.1,238500000,0.864436,0.539073,238800000,19507,19318,18935
NC_053025.1,238800000,0.821629,0.535903,239100000,18495,17766,17546
NC_053025.1,239100000,0.840775,0.534767,239400000,18736,17780,17557
NC_053025.1,239400000,0.955565,0.534847,239700000,20778,20445,20243
NC_053025.1,239700000,0.888604,0.534033,240000000,22068,20611,20696
NC_053025.1,240000000,0.925661,0.561403,240300000,19141,18160,17922
NC_053025.1,240300000,0.874985,0.536557,240600000,21625,21569,20132
NC_053025.1,240600000,0.951673,0.52304,240900000,20329,19414,19400
NC_053025.1,240900000,0.978544,0.532407,241200000,20075,19264,18949
NC_053025.1,241200000,0.935936,0.544243,241500000,22493,22323,21946
NC_053025.1,241500000,0.927537,0.528293,241800000,20408,19558,19325
NC_053025.1,241800000,0.637713,0.522667,242100000,17464,13982,13757
NC_053025.1,242100000,0.923545,0.541337,242400000,21921,21248,21041
NC_053025.1,242400000,0.914112,0.538197,242700000,21856,20891,20887
NC_053025.1,242700000,0.794232,0.539397,243000000,18016,18007,17590
NC_053025.1,243000000,0.927211,0.54009,243300000,20404,19701,19132
NC_053025.1,243300000,0.855596,0.545557,243600000,19353,18824,18320
NC_053025.1,243600000,0.937279,0.545897,243900000,20674,20227,20198
NC_053025.1,243900000,0.941063,0.517447,244200000,22015,21299,21197
NC_053025.1,244200000,0.934147,0.540247,244500000,20460,19523,19353
NC_053025.1,244500000,0.93851,0.53892,244800000,21399,20824,20352
NC_053025.1,244800000,0.860753,0.54075,245100000,19934,19804,19519
NC_053025.1,245100000,0.816312,0.538547,245400000,18916,18381,18189
NC_053025.1,245400000,0.812023,0.51419,245700000,18445,18075,17644
NC_053025.1,245700000,0.652131,0.531197,246000000,16209,15313,15031
NC_053025.1,246000000,0.928452,0.537413,246300000,21793,20393,20203
NC_053025.1,246300000,0.764382,0.546133,246600000,16392,16044,15750
NC_053025.1,246600000,0.724687,0.518403,246900000,17654,16843,16535
NC_053025.1,246900000,0.947297,0.53105,247200000,20169,20133,19418
NC_053025.1,247200000,0.944786,0.528913,247500000,20410,20070,19780
NC_053025.1,247500000,0.802051,0.544497,247800000,17811,17434,17117
NC_053025.1,247800000,0.889333,0.52824,248100000,19639,19078,18575
NC_053025.1,248100000,0.718828,0.548777,248400000,16256,15779,15840
NC_053025.1,248400000,0.891991,0.530103,248700000,19592,18696,18355
NC_053025.1,248700000,0.806882,0.51427,249000000,20522,19630,19096
NC_053025.1,249000000,0.958512,0.528957,249300000,19189,18957,18530
NC_053025.1,249300000,0.978997,0.5208,249600000,19991,19614,18907
NC_053025.1,249600000,0.918669,0.535813,249900000,20416,20316,19747
NC_053025.1,249900000,0.904818,0.527163,250200000,18900,18498,18195
NC_053025.1,250200000,0.96021,0.540477,250500000,20960,20274,19711
NC_053025.1,250500000,0.980686,0.529863,250800000,18942,18738,18171
NC_053025.1,250800000,0.94478,0.531887,251100000,20384,20454,19668
NC_053025.1,251100000,0.960828,0.524913,251400000,20949,20329,19656
NC_053025.1,251400000,0.761058,0.535513,251700000,19734,18765,18518
NC_053025.1,251700000,0.956499,0.522187,252000000,22021,21613,21185
NC_053025.1,252000000,0.919933,0.54654,252300000,25086,23252,23064
NC_053025.1,252300000,0.943623,0.527193,252600000,20898,19939,19909
NC_053025.1,252600000,0.751436,0.522493,252900000,17654,17100,16335
NC_053025.1,252900000,0.787935,0.526497,253200000,16406,15876,15653
NC_053025.1,253200000,0.846091,0.541027,253500000,17907,17753,17149
NC_053025.1,253500000,0.955386,0.528593,253800000,20298,19975,19581
NC_053025.1,253800000,0.912178,0.5364,254100000,20356,19579,19196
NC_053025.1,254100000,0.93291,0.532483,254400000,22588,21787,21272
NC_053025.1,254400000,0.943686,0.530957,254700000,21961,21192,20906
NC_053025.1,254700000,0.880176,0.531667,255000000,19219,18977,18397
NC_053025.1,255000000,0.952235,0.541323,255300000,20205,19568,19151
NC_053025.1,255300000,0.955168,0.51392,255600000,20803,20173,19909
NC_053025.1,255600000,0.786137,0.542473,255900000,16520,15790,15796
NC_053025.1,255900000,0.757216,0.532203,256200000,16360,15992,15498
NC_053025.1,256200000,0.962082,0.548047,256500000,20248,20184,18897
NC_053025.1,256500000,0.525346,0.51671,256800000,15574,14204,14217
NC_053025.1,256800000,0.911682,0.51295,257100000,18577,17892,17890
NC_053025.1,257100000,0.944067,0.53015,257400000,19429,19138,18483
NC_053025.1,257400000,0.935842,0.541083,257700000,19250,18618,18690
NC_053025.1,257700000,0.872781,0.542507,258000000,17781,17168,17014
NC_053025.1,258000000,0.598451,0.540523,258300000,13014,12782,12701
NC_053025.1,258300000,0.955393,0.544983,258600000,19341,19481,18755
NC_053025.1,258600000,0.798341,0.519333,258900000,18727,18118,18101
NC_053025.1,258900000,0.973094,0.534593,259200000,21123,20890,20141
NC_053025.1,259200000,0.872718,0.534853,259500000,19371,18783,18120
NC_053025.1,259500000,0.985312,0.522047,259800000,19951,19680,19075
NC_053025.1,259800000,0.961438,0.52421,260100000,20223,19693,19558
NC_053025.1,260100000,0.897662,0.544283,260400000,19601,19367,19122
NC_053025.1,260400000,0.9412,0.531513,260700000,20616,20190,19629
NC_053025.1,260700000,0.921056,0.531747,261000000,20944,20095,19911
NC_053025.1,261000000,0.831654,0.55185,261300000,20661,19975,19799
NC_053025.1,261300000,0.956275,0.51877,261600000,20939,20333,20188
NC_053025.1,261600000,0.960313,0.529047,261900000,19725,19229,18872
NC_053025.1,261900000,0.843532,0.548067,262200000,19841,18924,18749
NC_053025.1,262200000,0.834129,0.534527,262500000,17118,16975,16732
NC_053025.1,262500000,0.847901,0.545877,262800000,20646,20059,19703
NC_053025.1,262800000,0.841123,0.535787,263100000,19602,18316,18296
NC_053025.1,263100000,0.919646,0.52541,263400000,21328,20813,20394
NC_053025.1,263400000,0.922533,0.518343,263700000,20610,20044,19622
NC_053025.1,263700000,0.945772,0.513317,264000000,18898,18549,18080
NC_053025.1,264000000,0.6407,0.52582,264300000,13880,12193,12822
NC_053025.1,264300000,0.629128,0.535947,264600000,15225,13832,14133
NC_053025.1,264600000,0.571012,0.5165,264900000,40145,44248,34037
NC_053025.1,264900000,0.700285,0.53237,265200000,17588,15374,15381
NC_053025.1,265200000,0.641961,0.537887,265500000,23398,19252,20319
NC_053025.1,265500000,0.776646,0.516573,265800000,22047,20164,19463
NC_053025.1,265800000,0.832891,0.52491,266100000,16482,15957,15597
NC_053025.1,266100000,0.681461,0.536753,266400000,17294,16134,15819
NC_053025.1,266400000,0.659846,0.538147,266700000,16393,15417,15337
NC_053025.1,266700000,0.925214,0.520173,267000000,21725,20611,20344
NC_053025.1,267000000,0.948743,0.53953,267300000,21352,20694,20185
NC_053025.1,267300000,0.940087,0.553027,267600000,21538,20727,20212
NC_053025.1,267600000,0.52034,0.522933,267900000,13505,12788,12824
NC_053025.1,267900000,0.956496,0.542597,268200000,19841,19612,19203
NC_053025.1,268200000,0.839152,0.53655,268500000,17592,17153,17097
NC_053025.1,268500000,0.977422,0.55192,268800000,20522,19941,19799
NC_053025.1,268800000,0.545144,0.52219,269100000,10787,10467,10405
NC_053025.1,269100000,0.543439,0.513027,269400000,11892,11506,11568
NC_053025.1,269400000,0.841322,0.532433,269700000,16506,16208,15557
NC_053025.1,269700000,0.972874,0.548747,270000000,18899,18574,18216
NC_053025.1,270000000,0.751893,0.519053,270300000,15392,15024,14596
NC_053025.1,270300000,0.882597,0.53119,270600000,16369,16263,15956
NC_053025.1,270600000,0.924282,0.528287,270900000,20194,19184,19338
NC_053025.1,270900000,0.943552,0.545083,271200000,19048,18795,18532
NC_053025.1,271200000,0.970487,0.521663,271500000,20471,19823,19412
NC_053025.1,271500000,0.860664,0.53102,271800000,17601,17471,17235
NC_053025.1,271800000,0.931413,0.520103,272100000,19218,18575,18512
NC_053025.1,272100000,0.966489,0.523093,272400000,20107,19780,19568
NC_053025.1,272400000,0.858022,0.539147,272700000,19405,18926,18734
NC_053025.1,272700000,0.962387,0.529633,273000000,20274,20073,19399
NC_053025.1,273000000,0.836532,0.541817,273300000,18517,18262,18017
NC_053025.1,273300000,0.863734,0.532293,273600000,18718,18374,17660
NC_053025.1,273600000,0.97262,0.519347,273900000,20643,20332,19709
NC_053025.1,273900000,0.918178,0.53226,274200000,20986,20349,20228
NC_053025.1,274200000,0.923685,0.53821,274500000,19284,19057,18756
NC_053025.1,274500000,0.942217,0.514457,274800000,21300,20979,20567
NC_053025.1,274800000,0.965289,0.531217,275100000,22167,21181,21168
NC_053025.1,275100000,0.9502,0.525257,275400000,24738,24280,23766
NC_053025.1,275400000,0.938685,0.515127,275700000,22099,21542,20926
NC_053025.1,275700000,0.811342,0.534773,276000000,20089,19540,18703
NC_053025.1,276000000,0.763233,0.545603,276300000,17448,16684,16239
NC_053025.1,276300000,0.929795,0.54914,276600000,20167,19950,19490
NC_053025.1,276600000,0.713901,0.521163,276900000,16105,15635,15516
NC_053025.1,276900000,0.964732,0.5331,277200000,20083,19425,19298
NC_053025.1,277200000,0.882275,0.541137,277500000,21297,20170,20278
NC_053025.1,277500000,0.636822,0.548317,277800000,18988,16736,16893
NC_053025.1,277800000,0.831922,0.535627,278100000,20386,19039,19118
NC_053025.1,278100000,0.880383,0.53348,278400000,20128,19422,18910
NC_053025.1,278400000,0.883214,0.53921,278700000,18899,18386,17601
NC_053025.1,278700000,0.925273,0.535587,279000000,20068,20006,19686
NC_053025.1,279000000,0.959773,0.53462,279300000,20068,19451,19072
NC_053025.1,279300000,0.796633,0.543647,279600000,21060,19612,19652
NC_053025.1,279600000,0.530386,0.535463,279900000,15105,13400,13643
NC_053025.1,279900000,0.527386,0.538853,280200000,12659,12097,11927
NC_053025.1,280200000,0.914254,0.53119,280500000,21592,20653,20565
NC_053025.1,280500000,0.696788,0.543727,280800000,23029,20639,20640
NC_053025.1,280800000,0.393142,0.54532,281100000,12977,11688,11738
NC_053025.1,281100000,0.956237,0.514173,281400000,21398,20657,20016
NC_053025.1,281400000,0.776703,0.53185,281700000,18462,17487,17330
NC_053025.1,281700000,0.389939,0.53922,282000000,12496,11323,11391
NC_053025.1,282000000,0.825901,0.53715,282300000,20652,19312,19424
NC_053025.1,282300000,0.760893,0.531493,282600000,22664,19749,20314
NC_053025.1,282600000,0.662515,0.53155,282900000,21063,18664,19014
NC_053025.1,282900000,0.897675,0.544313,283200000,29926,26651,27307
NC_053025.1,283200000,0.869261,0.52924,283500000,22503,20764,20786
NC_053025.1,283500000,0.814925,0.516073,283800000,17649,17174,16412
NC_053025.1,283800000,0.621083,0.547427,284100000,15237,14525,14308
NC_053025.1,284100000,0.975693,0.54549,284400000,19755,19546,19055
NC_053025.1,284400000,0.889438,0.5295,284700000,20220,19704,19011
NC_053025.1,284700000,0.965844,0.524037,285000000,20854,20339,19680
NC_053025.1,285000000,0.976555,0.5297,285300000,19470,19193,18655
NC_053025.1,285300000,0.907941,0.528483,285600000,17934,17553,17430
NC_053025.1,285600000,0.876822,0.518423,285900000,20700,19840,19534
NC_053025.1,285900000,0.959105,0.524293,286200000,19537,18930,18451
NC_053025.1,286200000,0.941914,0.539287,286500000,19990,19694,19335
NC_053025.1,286500000,0.965427,0.544333,286800000,21518,21137,20550
NC_053025.1,286800000,0.94957,0.51673,287100000,20930,20313,20234
NC_053025.1,287100000,0.929004,0.536467,287400000,19928,19408,18926
NC_053025.1,287400000,0.982448,0.53751,287700000,21071,20532,20418
NC_053025.1,287700000,0.695337,0.524287,288000000,16266,15957,15251
NC_053025.1,288000000,0.735012,0.523873,288300000,16167,15898,15548
NC_053025.1,288300000,0.694327,0.520617,288600000,15513,14735,14220
NC_053025.1,288600000,0.954173,0.55233,288900000,7971,7695,7601
NC_053025.1,288900000,0.938931,0.541983,289200000,18715,17907,17455
NC_053025.1,289200000,0.935681,0.559123,289500000,20328,19501,19351
NC_053025.1,289500000,0.572026,0.53953,289800000,12269,11979,11879
NC_053025.1,289800000,0.949664,0.55903,290100000,19976,19716,19069
NC_053025.1,290100000,0.731563,0.5263,290400000,15966,15324,14908
NC_053025.1,290400000,0.895236,0.531287,290700000,21905,20085,19804
NC_053025.1,290700000,0.949575,0.527033,291000000,20415,20402,19683
NC_053025.1,291000000,0.900709,0.530447,291300000,19967,19344,19226
NC_053025.1,291300000,0.694259,0.543717,291600000,24403,22162,20414
NC_053025.1,291600000,0.922854,0.5324,291900000,25534,24470,24069
NC_053025.1,291900000,0.966453,0.539687,292200000,20127,19628,19502
NC_053025.1,292200000,0.980296,0.541123,292500000,19740,19432,18918
NC_053025.1,292500000,0.771916,0.529273,292800000,19123,17733,17510
NC_053025.1,292800000,0.96386,0.528847,293100000,21615,21492,20895
NC_053025.1,293100000,0.94357,0.53952,293400000,21531,20813,20469
NC_053025.1,293400000,0.713493,0.556573,293700000,16616,16201,15644
NC_053025.1,293700000,0.963999,0.545583,294000000,20633,20366,19706
NC_053025.1,294000000,0.943606,0.534883,294300000,28217,27659,26769
NC_053025.1,294300000,0.890203,0.541377,294600000,21314,20175,19907
NC_053025.1,294600000,0.665469,0.543477,294900000,18957,16658,16852
NC_053025.1,294900000,0.782659,0.542603,295200000,25209,21626,21993
NC_053025.1,295200000,0.474805,0.53314,295500000,13064,12310,11747
NC_053025.1,295500000,0.917692,0.54899,295800000,20309,19982,19241
NC_053025.1,295800000,0.919654,0.561403,296100000,22711,21528,21162
NC_053025.1,296100000,0.925095,0.54393,296400000,22713,22015,21057
NC_053025.1,296400000,0.796237,0.546123,296700000,19777,19513,18592
NC_053025.1,296700000,0.817208,0.541307,297000000,18467,18005,17023
NC_053025.1,297000000,0.851672,0.549033,297300000,21066,20328,19408
NC_053025.1,297300000,0.53026,0.5475,297600000,14068,13447,13086
NC_053025.1,297600000,0.710222,0.55431,297900000,15656,15552,14945
NC_053025.1,297900000,0.669111,0.547,298200000,15322,14830,14262
NC_053025.1,298200000,0.656804,0.54383,298500000,15756,15076,14787
NC_053025.1,298500000,0.777012,0.524293,298800000,17556,17549,17180
NC_053025.1,298800000,0.556293,0.505343,299100000,14459,12851,12778
NC_053025.1,299100000,0.857551,0.52946,299400000,20243,18987,19189
NC_053025.1,299400000,0.854928,0.536413,299700000,18594,18250,17724
NC_053025.1,299700000,0.791945,0.528253,300000000,16427,16003,15584
NC_053025.1,300000000,0.717036,0.5151,300300000,15341,14747,14355
NC_053025.1,300300000,0.981999,0.531287,300600000,19123,19136,18687
NC_053025.1,300600000,0.901231,0.520063,300900000,17912,17547,17555
NC_053025.1,300900000,0.945348,0.505903,301200000,21142,20435,19985
NC_053025.1,301200000,0.930003,0.533327,301500000,20494,19967,19659
NC_053025.1,301500000,0.903403,0.550383,301800000,18429,18034,17659
NC_053025.1,301800000,0.740349,0.541737,302100000,16397,16203,15727
NC_053025.1,302100000,0.711718,0.524917,302400000,14970,14631,14452
NC_053025.1,302400000,0.934968,0.5584,302700000,18829,18561,18177
NC_053025.1,302700000,0.602999,0.523437,303000000,13686,12696,12769
NC_053025.1,303000000,0.804837,0.539157,303300000,17598,17266,16765
NC_053025.1,303300000,0.975324,0.53232,303600000,20210,19823,19312
NC_053025.1,303600000,0.916573,0.534453,303900000,19735,19099,18482
NC_053025.1,303900000,0.970621,0.53777,304200000,18406,17850,17629
NC_053025.1,304200000,0.926881,0.54429,304500000,25803,25471,24801
NC_053025.1,304500000,0.914666,0.542817,304800000,19852,19523,19159
NC_053025.1,304800000,0.936441,0.549833,305100000,20363,19959,19260
NC_053025.1,305100000,0.95818,0.54101,305400000,20115,19919,19422
NC_053025.1,305400000,0.980378,0.522423,305700000,19727,19227,18570
NC_053025.1,305700000,0.870213,0.541227,306000000,19487,19495,18741
NC_053025.1,306000000,0.968153,0.533397,306300000,19768,19400,18969
