chr,start,mappability,gc_content,end,sample_H,sample_I,sample_J
NC_053039.3,47100000,0.888319,0.54134,47400000,16841,16979,16551
NC_053039.3,47400000,0.876414,0.527173,47700000,17769,17400,17006
NC_053039.3,47700000,0.898618,0.534217,48000000,18633,18436,17999
NC_053039.3,48000000,0.905908,0.523617,48300000,19658,18692,18423
NC_053039.3,48300000,0.923736,0.52839,48600000,19383,19491,18752
NC_053039.3,48600000,0.865817,0.52465,48900000,16245,16372,15849
NC_053039.3,48900000,0.900965,0.544087,49200000,19745,19347,18883
NC_053039.3,49200000,0.833079,0.551027,49500000,21044,20622,20153
NC_053039.3,49500000,0.929297,0.545577,49800000,19413,18726,18447
NC_053039.3,49800000,0.84886,0.545877,50100000,15940,15612,15265
NC_053039.3,50100000,0.84225,0.55145,50400000,19760,19633,18975
NC_053039.3,50400000,0.928948,0.55361,50700000,15339,15091,14900
NC_053039.3,50700000,0.862515,0.535607,51000000,21007,20748,20146
NC_053039.3,51000000,0.925708,0.548587,51300000,21862,20790,20534
NC_053039.3,51300000,0.920903,0.55551,51600000,20012,19600,19054
NC_053039.3,51600000,0.887192,0.54765,51900000,20785,20709,19948
NC_053039.3,51900000,0.920222,0.52257,52200000,19991,19439,19301
NC_053039.3,52200000,0.898831,0.512783,52500000,18542,18247,17967
NC_053039.3,52500000,0.909182,0.551103,52800000,19964,19457,18956
NC_053039.3,52800000,0.909399,0.53568,53100000,18574,18190,18208
NC_053039.3,53100000,0.948774,0.540917,53400000,22621,22050,21959
NC_053039.3,53400000,0.893312,0.541487,53700000,19850,18741,18775
NC_053039.3,53700000,0.849624,0.531403,54000000,18121,18082,17441
NC_053039.3,54000000,0.915702,0.545567,54300000,20714,20033,19918
NC_053039.3,54300000,0.893668,0.549763,54600000,20266,20335,19611
NC_053039.3,54600000,0.908437,0.548983,54900000,18408,18150,17869
NC_053039.3,54900000,0.9042,0.539447,55200000,19364,19090,18331
NC_053039.3,55200000,0.931758,0.539117,55500000,20215,19559,19412
NC_053039.3,55500000,0.902653,0.544263,55800000,19984,19292,19253
NC_053039.3,55800000,0.936366,0.537513,56100000,19714,19239,19208
NC_053039.3,56100000,0.890817,0.54421,56400000,21934,21252,20671
NC_053039.3,56400000,0.912583,0.54311,56700000,41944,37499,38130
NC_053039.3,56700000,0.905343,0.51685,57000000,23783,20452,22415
NC_053039.3,57000000,0.919011,0.533353,57300000,23228,22159,22114
NC_053039.3,57300000,0.93268,0.541803,57600000,23347,22456,22211
NC_053039.3,57600000,0.884637,0.54739,57900000,19319,18757,18344
NC_053039.3,57900000,0.927338,0.550323,58200000,20086,19465,19406
NC_053039.3,58200000,0.898977,0.516683,58500000,20320,20041,19339
NC_053039.3,58500000,0.776546,0.530747,58800000,18503,18128,18136
NC_053039.3,58800000,0.929817,0.550643,59100000,16719,16654,16436
NC_053039.3,59100000,0.932886,0.533813,59400000,17062,16383,16030
NC_053039.3,59400000,0.951659,0.5325,59700000,19775,19833,19141
NC_053039.3,59700000,0.926569,0.54177,60000000,18237,17823,17542
NC_053039.3,60000000,0.922044,0.554207,60300000,13737,13106,13148
NC_053039.3,60300000,0.918215,0.537987,60600000,11594,10854,10872
NC_053039.3,60600000,0.892614,0.547083,60900000,21226,20923,20505
NC_053039.3,60900000,0.860992,0.543163,61200000,18523,18026,17811
NC_053039.3,61200000,0.84366,0.53879,61500000,9714,9267,9242
NC_053039.3,61500000,0.89989,0.545637,61800000,11010,10440,10492
NC_053039.3,61800000,0.90837,0.53863,62100000,19402,19052,19072
NC_053039.3,62100000,0.863428,0.532673,62400000,21751,21272,21261
NC_053039.3,62400000,0.913773,0.534493,62700000,21557,20946,20820
NC_053039.3,62700000,0.941704,0.536987,63000000,19945,19529,18976
NC_053039.3,63000000,0.945828,0.53534,63300000,11787,11260,11238
NC_053039.3,63300000,0.843427,0.545397,63600000,19841,19350,18976
NC_053039.3,63600000,0.801757,0.537163,63900000,16996,16912,16674
NC_053039.3,63900000,0.894968,0.545813,64200000,16889,16262,16079
NC_053039.3,64200000,0.931187,0.536693,64500000,18334,18003,17449
NC_053039.3,64500000,0.922738,0.542687,64800000,18975,18308,18495
NC_053039.3,64800000,0.917913,0.534583,65100000,20500,20180,19696
NC_053039.3,65100000,0.86574,0.529347,65400000,21458,21936,21034
NC_053039.3,65400000,0.868143,0.54976,65700000,20518,19432,19471
NC_053039.3,65700000,0.929131,0.573187,66000000,20414,19960,19630
NC_053039.3,66000000,0.915921,0.533227,66300000,20002,19557,18958
NC_053039.3,66300000,0.909533,0.539343,66600000,19087,19100,18137
NC_053039.3,66600000,0.85567,0.53192,66900000,21225,21150,20413
NC_053039.3,66900000,0.893566,0.54479,67200000,21278,20864,20469
NC_053039.3,67200000,0.91931,0.558043,67500000,18846,18018,18039
NC_053039.3,67500000,0.878163,0.53542,67800000,19454,18831,18470
NC_053039.3,67800000,0.940108,0.527547,68100000,18912,18288,18452
NC_053039.3,68100000,0.940426,0.526973,68400000,18613,18279,17723
NC_053039.3,68400000,0.900938,0.524453,68700000,19104,18510,18220
NC_053039.3,68700000,0.949264,0.521317,69000000,18338,17727,17304
NC_053039.3,69000000,0.911156,0.512107,69300000,18340,17937,17117
NC_053039.3,69300000,0.857843,0.539673,69600000,19303,19334,19147
NC_053039.3,69600000,0.925609,0.532617,69900000,19770,18813,18590
NC_053039.3,69900000,0.93217,0.537663,70200000,17900,17030,16968
NC_053039.3,70200000,0.921803,0.52729,70500000,20428,19837,19428
NC_053039.3,70500000,0.928627,0.538333,70800000,18689,18395,18131
NC_053039.3,70800000,0.891315,0.549663,71100000,18319,18196,17945
NC_053039.3,71100000,0.896152,0.546597,71400000,20077,19341,19064
NC_053039.3,71400000,0.892604,0.536017,71700000,21680,21185,20554
NC_053039.3,71700000,0.847108,0.518967,72000000,20669,20045,19815
NC_053039.3,72000000,0.869384,0.53147,72300000,22110,21432,21070
NC_053039.3,72300000,0.859462,0.52963,72600000,20940,20344,20075
NC_053039.3,72600000,0.878692,0.54213,72900000,21687,20984,20470
NC_053039.3,72900000,0.888429,0.527337,73200000,20900,20494,19927
NC_053039.3,73200000,0.887247,0.530963,73500000,20938,20213,19974
NC_053039.3,73500000,0.883069,0.537513,73800000,21324,21070,20546
NC_053039.3,73800000,0.885405,0.548187,74100000,21547,20706,20343
NC_053039.3,74100000,0.858158,0.547203,74400000,20481,19898,19510
NC_053039.3,74400000,0.663802,0.51989,74700000,24089,23814,22918
NC_053039.3,74700000,0.473804,0.52645,75000000,18805,18590,17938
NC_053039.3,75000000,0.456424,0.525853,75300000,27923,27803,26488
NC_053039.3,75300000,0.779518,0.52551,75600000,19795,19528,19216
NC_053039.3,75600000,0.87062,0.542843,75900000,20799,20286,19901
NC_053039.3,75900000,0.936523,0.533753,76200000,20814,20443,20280
NC_053039.3,76200000,0.925569,0.525047,76500000,19986,19783,19437
NC_053039.3,76500000,0.924736,0.539337,76800000,19362,18937,18460
NC_053039.3,76800000,0.915029,0.537763,77100000,19561,18603,18796
NC_053039.3,77100000,0.902083,0.53945,77400000,18198,17586,17257
NC_053039.3,77400000,0.917433,0.521173,77700000,20908,20112,19709
NC_053039.3,77700000,0.925899,0.533473,78000000,18950,18731,18458
NC_053039.3,78000000,0.90187,0.549123,78300000,21021,20274,19820
NC_053039.3,78300000,0.948051,0.530593,78600000,19606,18911,18787
NC_053039.3,78600000,0.911412,0.528763,78900000,19529,19394,18763
NC_053039.3,78900000,0.892795,0.522497,79200000,20638,19958,19541
NC_053039.3,79200000,0.891891,0.55053,79500000,20089,19437,19156
NC_053039.3,79500000,0.913253,0.528823,79800000,20458,19889,19694
NC_053039.3,79800000,0.897615,0.556177,80100000,20193,19284,19102
NC_053039.3,80100000,0.82752,0.523433,80400000,20625,20102,19928
NC_053039.3,80400000,0.889601,0.51622,80700000,18595,18269,17944
NC_053039.3,80700000,0.890657,0.537567,81000000,18060,17730,17428
NC_053039.3,81000000,0.936826,0.529023,81300000,20541,19922,19795
NC_053039.3,81300000,0.901316,0.525883,81600000,18993,18359,18002
NC_053039.3,81600000,0.84107,0.54183,81900000,19331,19025,18777
NC_053039.3,81900000,0.897672,0.557163,82200000,19852,19328,19056
NC_053039.3,82200000,0.876137,0.542747,82500000,20845,20007,19607
NC_053039.3,82500000,0.865192,0.536553,82800000,19870,19752,19187
NC_053039.3,82800000,0.935165,0.52051,83100000,22358,21702,20844
NC_053039.3,83100000,0.907762,0.554447,83400000,19791,19481,19326
NC_053039.3,83400000,0.934562,0.520303,83700000,19979,19598,18933
NC_053039.3,83700000,0.93505,0.514707,84000000,21687,21094,20573
NC_053039.3,84000000,0.883561,0.54038,84300000,20591,20294,19829
NC_053039.3,84300000,0.844398,0.547027,84600000,19319,19022,18784
NC_053039.3,84600000,0.899602,0.552863,84900000,20244,19979,19255
NC_053039.3,84900000,0.943426,0.50776,85200000,20084,19453,19156
NC_053039.3,85200000,0.915666,0.540243,85500000,20766,20292,20017
NC_053039.3,85500000,0.91284,0.52729,85800000,18066,17855,17503
NC_053039.3,85800000,0.856203,0.538167,86100000,21096,20272,19964
NC_053039.3,86100000,0.876241,0.530003,86400000,21026,20269,19666
NC_053039.3,86400000,0.888523,0.52795,86700000,18964,19091,18710
NC_053039.3,86700000,0.920874,0.521737,87000000,18256,17874,17350
NC_053039.3,87000000,0.909316,0.532577,87300000,18861,18532,17806
NC_053039.3,87300000,0.938878,0.515427,87600000,16240,16105,15553
NC_053039.3,87600000,0.922317,0.523383,87900000,20483,19874,19500
NC_053039.3,87900000,0.919529,0.520617,88200000,20087,19666,19253
NC_053039.3,88200000,0.936777,0.55279,88500000,19619,18900,18684
NC_053039.3,88500000,0.930284,0.541577,88800000,19236,18875,18191
NC_053039.3,88800000,0.912136,0.542373,89100000,21065,20043,19916
NC_053039.3,89100000,0.917377,0.528107,89400000,26970,24602,24973
NC_053039.3,89400000,0.915906,0.55487,89700000,24439,22914,22705
NC_053039.3,89700000,0.944611,0.53797,90000000,22781,21190,21151
NC_053039.3,90000000,0.936062,0.51103,90300000,23536,21946,21522
NC_053039.3,90300000,0.915064,0.51776,90600000,21142,20698,20326
NC_053039.3,90600000,0.933849,0.554937,90900000,24111,22756,22780
NC_053039.3,90900000,0.946182,0.54472,91200000,21409,21503,20241
NC_053039.3,91200000,0.898764,0.535837,91500000,20597,19779,19552
NC_053039.3,91500000,0.85219,0.530933,91800000,20665,19697,19439
NC_053039.3,91800000,0.871612,0.549797,92100000,19087,18970,18641
NC_053039.3,92100000,0.953797,0.556203,92400000,18942,18498,18231
NC_053039.3,92400000,0.888208,0.543777,92700000,19700,19023,18710
NC_053039.3,92700000,0.945624,0.538383,93000000,20652,20228,19842
NC_053039.3,93000000,0.907277,0.532983,93300000,19593,18951,18560
NC_053039.3,93300000,0.948613,0.511307,93600000,22551,21810,21360
NC_053039.3,93600000,0.895942,0.496483,93900000,19650,19061,18722
NC_053039.3,93900000,0.916421,0.538727,94200000,19497,18910,18658
NC_053039.3,94200000,0.906443,0.547067,94500000,20286,19889,19578
NC_053039.3,94500000,0.895882,0.538417,94800000,20857,19909,19977
NC_053039.3,94800000,0.917782,0.552477,95100000,20553,19767,19677
NC_053039.3,95100000,0.856642,0.543353,95400000,19066,18743,18277
NC_053039.3,95400000,0.890235,0.54813,95700000,19933,19833,19465
NC_053039.3,95700000,0.884863,0.543887,96000000,19803,19608,19129
NC_053039.3,96000000,0.909375,0.532137,96300000,20626,20160,19867
NC_053039.3,96300000,0.901017,0.535823,96600000,20714,20230,20102
NC_053039.3,96600000,0.948223,0.526103,96900000,19968,19223,18221
NC_053039.3,96900000,0.907319,0.54529,97200000,20119,19351,19408
NC_053039.3,97200000,0.920532,0.517063,97500000,20018,19040,19005
NC_053039.3,97500000,0.95331,0.526757,97800000,20373,19873,19397
NC_053039.3,97800000,0.872012,0.54652,98100000,20995,20534,20359
NC_053039.3,98100000,0.901095,0.533223,98400000,19697,19285,19229
NC_053039.3,98400000,0.909325,0.5411,98700000,20034,19167,18948
NC_053039.3,98700000,0.891777,0.523213,99000000,18495,18534,17921
NC_053039.3,99000000,0.943783,0.536427,99300000,19979,19427,18977
NC_053039.3,99300000,0.91089,0.54893,99600000,19689,19136,18792
NC_053039.3,99600000,0.9238,0.520853,99900000,20687,20110,19707
NC_053039.3,99900000,0.847632,0.53863,100200000,19960,19571,19474
NC_053039.3,100200000,0.945155,0.550383,100500000,18855,18591,18339
NC_053039.3,100500000,0.93166,0.52413,100800000,20137,19805,19100
NC_053039.3,100800000,0.896284,0.519147,101100000,21740,21086,20686
NC_053039.3,101100000,0.837455,0.534863,101400000,20640,20429,19592
NC_053039.3,101400000,0.902599,0.53295,101700000,20936,20390,19558
NC_053039.3,101700000,0.891479,0.545853,102000000,20063,19518,19327
NC_053039.3,102000000,0.907606,0.53417,102300000,19469,18970,18572
NC_053039.3,102300000,0.926404,0.526387,102600000,19372,19014,18329
NC_053039.3,102600000,0.881395,0.533623,102900000,20576,20156,19959
NC_053039.3,102900000,0.885589,0.505373,103200000,20220,19659,19264
NC_053039.3,103200000,0.859607,0.534593,103500000,20370,20507,20066
NC_053039.3,103500000,0.909664,0.533673,103800000,19921,19282,19266
NC_053039.3,103800000,0.943519,0.533413,104100000,20832,20362,19575
NC_053039.3,104100000,0.899115,0.552603,104400000,18798,18695,18159
NC_053039.3,104400000,0.939564,0.53229,104700000,19689,19313,19170
NC_053039.3,104700000,0.910887,0.559053,105000000,19313,19314,18950
NC_053039.3,105000000,0.894055,0.557517,105300000,18682,18339,18078
NC_053039.3,105300000,0.903719,0.53579,105600000,22382,21546,21224
NC_053039.3,105600000,0.949728,0.546623,105900000,20013,19896,19452
NC_053039.3,105900000,0.917011,0.546157,106200000,21477,20775,20634
NC_053039.3,106200000,0.918863,0.545803,106500000,20120,19803,19464
NC_053039.3,106500000,0.80883,0.518323,106800000,17977,18034,17454
NC_053039.3,106800000,0.918886,0.53353,107100000,18814,18327,18063
NC_053039.3,107100000,0.909544,0.527403,107400000,20013,19263,19138
NC_053039.3,107400000,0.910346,0.541413,107700000,20347,19852,19028
NC_053039.3,107700000,0.852811,0.540163,108000000,19828,19368,19187
NC_053039.3,108000000,0.864795,0.55385,108300000,19085,19050,18810
NC_053039.3,108300000,0.836083,0.550043,108600000,19873,19326,19160
NC_053039.3,108600000,0.90248,0.515593,108900000,21610,20495,20019
NC_053039.3,108900000,0.914054,0.551397,109200000,20948,20115,19951
NC_053039.3,109200000,0.922073,0.520393,109500000,19075,18630,18280
NC_053039.3,109500000,0.872099,0.526807,109800000,20095,19488,19247
NC_053039.3,109800000,0.710782,0.392413,110100000,14273,14206,13800
NC_053039.3,110100000,0.948376,0.52699,110400000,20010,19259,18794
NC_053039.3,110400000,0.932958,0.531083,110700000,20053,19940,18996
NC_053039.3,110700000,0.845814,0.51964,111000000,19136,18889,18379
NC_053039.3,111000000,0.927073,0.53072,111300000,19328,19106,18604
NC_053039.3,111300000,0.907752,0.550767,111600000,19991,19112,19457
NC_053039.3,111600000,0.896917,0.5518,111900000,19970,19744,19000
NC_053039.3,111900000,0.931444,0.539037,112200000,20266,19848,19467
NC_053039.3,112200000,0.894385,0.541497,112500000,20320,20454,19822
NC_053039.3,112500000,0.941958,0.5246,112800000,19612,19373,18620
NC_053039.3,112800000,0.916364,0.541493,113100000,19017,18605,18337
NC_053039.3,113100000,0.650373,0.647727,113400000,8271,8147,10528
NC_053039.3,113400000,0.894658,0.517123,113700000,23249,23272,21889
NC_053039.3,113700000,0.915281,0.53838,114000000,20478,20027,19525
NC_053039.3,114000000,0.923322,0.5199,114300000,22294,21173,20901
NC_053039.3,114300000,0.947192,0.5368,114600000,19704,19351,19004
NC_053039.3,114600000,0.900868,0.530697,114900000,20746,20066,19857
NC_053039.3,114900000,0.839048,0.516877,115200000,21461,20950,20637
NC_053039.3,115200000,0.935295,0.547147,115500000,20432,20092,19364
NC_053039.3,115500000,0.934883,0.542727,115800000,20095,19603,19060
NC_053039.3,115800000,0.891813,0.542327,116100000,22665,21835,21548
NC_053039.3,116100000,0.980588,0.513263,116400000,20274,19713,19354
NC_053039.3,116400000,0.891687,0.53679,116700000,21064,20319,20162
NC_053039.3,116700000,0.912786,0.50618,117000000,20417,19735,19377
NC_053039.3,117000000,0.86682,0.542823,117300000,20424,19927,19284
NC_053039.3,117300000,0.932315,0.54514,117600000,21612,21194,20950
NC_053039.3,117600000,0.895196,0.547593,117900000,19473,18866,18302
NC_053039.3,117900000,0.895411,0.56199,118200000,21610,20827,20467
NC_053039.3,118200000,0.916518,0.53448,118500000,22630,21624,21476
NC_053039.3,118500000,0.850276,0.5361,118800000,20333,20554,20154
NC_053039.3,118800000,0.951642,0.55062,119100000,21410,20619,20565
NC_053039.3,119100000,0.956074,0.54078,119400000,19823,19114,19229
NC_053039.3,119400000,0.884355,0.55125,119700000,18300,18149,17350
NC_053039.3,119700000,0.884436,0.548927,120000000,20467,20032,19481
NC_053039.3,120000000,0.949476,0.514987,120300000,20983,19989,19756
NC_053039.3,120300000,0.927671,0.530053,120600000,20539,19962,19847
NC_053039.3,120600000,0.951704,0.51623,120900000,19723,19236,19113
NC_053039.3,120900000,0.914623,0.541857,121200000,20556,20250,19772
NC_053039.3,121200000,0.946528,0.55384,121500000,20526,19749,19473
NC_053039.3,121500000,0.932963,0.535223,121800000,20712,20020,20245
NC_053039.3,121800000,0.894032,0.513397,122100000,19901,18935,18794
NC_053039.3,122100000,0.937746,0.543037,122400000,20739,19944,19367
NC_053039.3,122400000,0.910363,0.537137,122700000,20507,19833,19640
NC_053039.3,122700000,0.897566,0.531603,123000000,20684,19976,19742
NC_053039.3,123000000,0.859216,0.542707,123300000,21671,21304,20615
NC_053039.3,123300000,0.930927,0.55228,123600000,20535,20015,19765
NC_053039.3,123600000,0.892793,0.529597,123900000,17722,17493,16743
NC_053039.3,123900000,0.944729,0.49917,124200000,18033,17282,16966
NC_053039.3,124200000,0.93393,0.544763,124500000,20034,19029,19006
NC_053039.3,124500000,0.893173,0.54656,124800000,21406,20298,20248
NC_053039.3,124800000,0.952437,0.539807,125100000,20304,19430,19142
NC_053039.3,125100000,0.774883,0.56419,125400000,16149,15465,15366
NC_053039.3,125400000,0.918613,0.528887,125700000,19283,19303,18626
NC_053039.3,125700000,0.920334,0.535427,126000000,19904,19189,19064
NC_053039.3,126000000,0.91842,0.531313,126300000,20677,19666,19728
NC_053039.3,126300000,0.943307,0.535267,126600000,20494,20186,19595
NC_053039.3,126600000,0.923276,0.54911,126900000,19311,18906,18715
NC_053039.3,126900000,0.902603,0.50922,127200000,18807,18613,18273
NC_053039.3,127200000,0.799981,0.551357,127500000,19848,19103,18734
NC_053039.3,127500000,0.86686,0.52541,127800000,23888,23095,23099
NC_053039.3,127800000,0.909629,0.55742,128100000,22819,21838,21787
NC_053039.3,128100000,0.944216,0.54381,128400000,25187,23346,23150
NC_053039.3,128400000,0.896646,0.518277,128700000,19865,19563,18955
NC_053039.3,128700000,0.913513,0.540797,129000000,21685,20623,20458
NC_053039.3,129000000,0.810368,0.51498,129300000,18241,17715,17554
NC_053039.3,129300000,0.904265,0.557313,129600000,20083,20273,19800
NC_053039.3,129600000,0.910911,0.52696,129900000,21244,21189,20494
NC_053039.3,129900000,0.87904,0.529623,130200000,23470,22466,22491
NC_053039.3,130200000,0.90633,0.548547,130500000,21125,20276,19864
NC_053039.3,130500000,0.899529,0.544747,130800000,19428,19175,18771
NC_053039.3,130800000,0.903155,0.540333,131100000,19939,19497,19284
